date,pressure,maxtemp,meantemp,mintemp,dewpointtemp,relhum,cloudpct,rainfall,reducedvis,sunshine,radiation,evaporation,winddir,windspeed
2012-12-12,1020.7,19.9,17.9,16.6,13.3,74,69,,0,7.7,15.02,3.7,060,37.7
2012-12-13,1020.0,20.6,18.9,16.7,14.7,77,49,,0,8.6,16.12,2.6,070,38.3
2012-12-14,1018.6,23.1,21.0,19.0,17.6,81,69,,3,4.1,10.42,1.5,050,20.8
2012-12-15,1015.4,24.2,22.3,20.6,20.2,88,73,,4,3.6,10.19,1.5,040,10.0
2012-12-16,1015.2,26.2,23.5,22.1,21.2,87,70,,6,7.1,12.87,2.5,050,7.9
2012-12-17,1016.5,22.8,21.7,20.7,19.1,85,84,,3,1.0,7.28,2.3,070,34.8
2012-12-18,1020.3,20.8,17.1,13.7,13.4,79,79,2.3,0,,1.91,1.9,020,38.1
2012-12-19,1020.0,17.3,15.1,13.0,11.5,79,88,1.1,0,,3.35,0.7,050,40.0
2012-12-20,1017.4,19.1,17.8,16.1,15.4,86,88,,18,,2.60,0.4,070,43.8
2012-12-21,1016.2,22.8,20.7,18.9,18.9,89,76,0,11,1.9,8.66,1.4,070,23.3
2012-12-22,1019.0,21.2,18.4,14.6,13.6,74,64,,2,8.8,15.31,6.3,020,25.0
2012-12-23,1025.0,16.0,13.3,10.3,4.1,54,40,,0,7.6,15.32,3.2,020,46.1
2012-12-24,1023.6,15.4,13.3,10.1,7.5,68,47,,0,7.6,15.02,2.5,060,27.7
2012-12-25,1020.3,18.7,17.0,14.8,12.2,73,88,,15,,4.90,1.0,050,24.3
2012-12-26,1018.8,20.2,18.7,17.5,14.2,75,88,0,7,1.3,8.74,2.4,080,46.8
2012-12-27,1017.0,19.3,18.6,18.0,14.8,79,83,0,4,0.1,2.67,2.0,020,33.5
2012-12-28,1015.9,22.0,19.7,18.0,15.1,75,64,0,6,8.3,15.61,3.7,060,19.3
2012-12-29,1016.3,19.7,18.0,12.6,15.2,84,90,22.1,0,0.5,4.77,2.3,070,37.3
2012-12-30,1022.0,12.6,10.4,9.0,1.8,57,85,0,0,2.3,10.06,4.2,020,52.3
2012-12-31,1022.6,13.2,10.2,7.1,-0.7,47,28,,0,9.3,16.86,2.7,020,25.8
2013-01-01,1020.6,17.4,13.9,10.8,4.5,54,67,,0,5.7,13.23,2.4,030,18.0
2013-01-02,1019.4,19.3,16.8,14.9,9.7,64,57,,7,4.7,12.04,2.8,060,23.6
2013-01-03,1022.9,19.1,16.8,14.5,11.6,72,84,,1,4.0,10.09,3.1,050,29.2
2013-01-04,1021.0,14.6,12.9,11.3,7.9,72,88,,8,,4.02,1.6,020,23.3
2013-01-05,1018.5,17.0,14.3,11.9,9.3,72,58,,9,7.9,15.25,3.2,020,19.3
2013-01-06,1019.1,17.1,15.1,13.9,9.7,71,36,,17,8.1,15.40,1.9,020,15.2
2013-01-07,1018.3,17.5,15.2,12.7,9.9,71,44,,19,7.5,14.88,2.9,010,15.0
2013-01-08,1017.5,20.3,17.5,16.0,10.9,65,67,,22,6.9,12.54,3.0,020,11.3
2013-01-09,1019.5,18.3,16.2,14.6,9.1,63,57,,17,6.4,13.28,3.2,020,23.5
2013-01-10,1021.0,16.3,14.7,13.1,8.1,65,83,,20,1.4,6.46,1.6,020,25.2
2013-01-11,1020.7,18.8,16.3,14.6,11.3,73,43,,23,8.4,13.68,2.5,070,21.1
2013-01-12,1018.7,18.7,16.4,14.1,10.7,69,72,0,24,2.1,8.15,2.3,030,12.3
2013-01-13,1015.5,19.2,16.8,14.1,11.0,69,24,,20,9.4,15.47,3.0,010,10.1
2013-01-14,1019.1,18.7,15.7,12.8,9.3,66,9,,8,9.8,16.80,2.7,020,22.5
2013-01-15,1021.3,17.1,15.9,14.1,11.3,74,77,,7,0.6,6.71,1.1,070,30.3
2013-01-16,1021.2,21.4,17.4,14.9,11.9,71,4,,18,9.6,15.25,2.5,050,17.3
2013-01-17,1024.4,19.6,16.9,15.2,10.7,67,26,,4,9.5,15.09,4.0,070,29.5
2013-01-18,1026.8,16.6,14.6,13.3,8.9,69,70,,21,4.1,11.59,2.0,090,25.9
2013-01-19,1023.4,17.4,15.0,12.9,9.5,70,60,,1,8.0,15.31,3.3,070,28.7
2013-01-20,1020.6,19.1,17.8,15.8,13.2,75,85,,0,,4.80,1.0,060,25.0
2013-01-21,1019.6,22.8,20.4,18.9,16.0,76,78,,2,3.9,12.15,2.2,050,20.6
2013-01-22,1019.1,25.6,21.4,18.9,17.3,78,59,0,13,7.9,14.83,3.0,040,13.6
2013-01-23,1019.3,20.0,18.1,16.8,15.7,86,81,,19,2.3,8.27,3.0,070,18.6
2013-01-24,1018.4,21.5,18.9,16.6,14.9,78,44,,22,7.5,14.63,1.5,050,13.3
2013-01-25,1019.2,20.8,18.1,15.9,13.2,74,40,,17,7.7,14.17,2.4,060,16.6
2013-01-26,1018.9,19.8,17.7,16.3,14.1,80,74,2.8,16,7.1,15.05,3.1,070,22.3
2013-01-27,1022.0,17.7,16.4,15.5,13.8,85,86,0.6,19,0.1,3.95,2.1,040,19.2
2013-01-28,1022.4,18.6,16.2,14.2,9.7,66,49,,9,8.2,16.50,3.2,080,35.0
2013-01-29,1021.9,21.2,17.8,16.0,11.7,68,56,0,0,6.9,15.45,3.0,060,22.0
2013-01-30,1022.6,20.4,18.1,16.6,13.2,74,56,,0,9.4,18.22,3.8,050,25.8
2013-01-31,1021.7,20.9,18.6,16.9,12.0,66,55,,0,8.9,18.07,3.2,060,23.8
2013-02-01,1020.1,24.9,20.7,17.4,15.7,73,32,,0,8.5,17.51,2.7,020,14.5
2013-02-02,1019.8,26.0,21.1,18.9,16.1,74,63,,4,6.4,14.83,3.9,050,20.5
2013-02-03,1018.9,19.7,18.9,18.2,15.8,82,85,0,0,0.2,6.72,1.9,080,31.9
2013-02-04,1018.5,23.3,21.2,19.1,18.5,85,88,0,2,0.3,6.91,0.8,050,11.6
2013-02-05,1017.5,25.2,22.1,20.3,20.0,88,82,0,4,4.8,13.50,2.6,050,16.4
2013-02-06,1015.9,24.6,21.3,19.3,19.0,87,81,0,2,4.2,12.05,2.9,050,17.0
2013-02-07,1014.3,20.6,19.1,18.1,17.0,87,88,0,5,1.5,11.17,3.0,070,31.0
2013-02-08,1019.3,18.7,16.4,14.4,14.0,86,88,0.2,0,,4.71,1.8,080,42.8
2013-02-09,1022.6,15.8,14.1,11.9,9.3,73,88,0,0,0.1,7.26,2.1,030,22.5
2013-02-10,1020.6,18.3,15.9,14.0,12.1,79,87,0,6,0.1,6.06,1.5,040,18.7
2013-02-11,1020.0,19.6,17.2,16.0,13.8,80,70,0,0,6.8,17.29,3.5,090,32.0
2013-02-12,1020.0,22.8,19.0,16.3,13.9,73,57,0,2,7.5,15.87,3.7,020,17.1
2013-02-13,1020.0,20.8,17.4,15.6,11.9,71,60,0,0,6.5,15.38,3.2,020,21.0
2013-02-14,1017.3,21.2,18.5,16.7,14.4,77,84,0,0,2.1,10.60,2.1,060,19.4
2013-02-15,1016.9,24.4,20.8,18.0,16.5,77,85,0.5,6,5.3,14.77,3.1,070,14.2
2013-02-16,1019.1,19.4,17.3,16.2,14.1,82,82,0.1,0,4.3,10.22,2.5,080,37.2
2013-02-17,1015.6,21.0,18.2,16.5,14.6,79,71,,7,2.0,8.38,1.8,060,22.1
2013-02-18,1013.1,25.4,21.1,18.5,18.3,84,79,,5,3.8,12.08,1.9,040,8.4
2013-02-19,1014.5,26.2,20.9,17.8,18.4,86,67,0,2,6.9,17.42,4.1,040,14.5
2013-02-20,1019.9,19.0,17.3,16.0,13.4,78,88,0,0,0.2,6.94,2.4,080,34.0
2013-02-21,1020.4,21.4,17.7,16.4,14.1,79,58,0,3,4.7,12.10,2.2,080,27.1
2013-02-22,1021.5,22.4,19.1,16.2,14.0,73,62,,11,5.8,15.34,3.0,080,18.0
2013-02-23,1023.1,21.8,18.0,16.2,12.9,72,54,,0,7.9,18.15,4.4,080,29.8
2013-02-24,1020.9,20.8,18.0,16.3,13.2,73,84,0,3,0.4,7.22,2.2,070,33.2
2013-02-25,1018.9,23.1,19.6,17.3,14.2,71,79,,0,2.5,12.65,2.6,050,24.6
2013-02-26,1016.2,23.8,21.3,19.1,18.1,82,88,0.2,0,0.5,10.52,1.8,050,18.4
2013-02-27,1014.0,25.4,22.7,21.0,19.6,83,72,0,3,5.4,13.33,2.7,030,6.7
2013-02-28,1013.8,21.9,19.0,18.3,17.5,91,88,0.5,2,,3.41,0.7,050,26.9
2013-03-01,1014.2,22.0,20.1,18.2,18.6,91,88,0.1,0,0.3,5.70,0.8,040,19.1
2013-03-02,1020.4,21.4,17.9,15.1,15.7,88,88,0.8,1,,1.99,1.4,030,30.2
2013-03-03,1023.7,17.4,15.3,13.6,8.7,65,86,,0,0.1,8.32,4.0,020,24.8
2013-03-04,1023.4,21.7,16.7,13.2,7.3,54,55,,0,9.3,19.74,4.1,020,19.8
2013-03-05,1023.2,22.3,18.5,15.6,6.3,48,29,,0,10.0,22.10,4.8,070,29.1
2013-03-06,1021.2,23.6,19.3,16.3,11.3,61,7,,0,10.5,21.91,3.9,060,19.5
2013-03-07,1019.8,24.9,20.4,17.2,12.8,63,2,,0,10.6,20.88,4.5,040,9.8
2013-03-08,1016.8,26.4,21.5,17.6,9.3,49,0,,0,10.6,20.59,4.1,250,9.7
2013-03-09,1014.9,26.1,21.5,18.1,14.5,65,11,,0,10.2,20.24,4.7,250,4.4
2013-03-10,1014.7,26.4,21.5,18.5,15.3,69,3,,0,10.8,22.27,4.5,030,7.5
2013-03-11,1016.7,23.2,20.3,18.7,16.2,78,54,0,2,6.4,15.88,3.4,080,24.3
2013-03-12,1015.8,23.5,20.4,18.1,16.6,79,71,0.2,0,8.5,19.95,3.2,060,22.4
2013-03-13,1014.5,26.6,22.8,20.3,19.0,80,68,0,1,5.0,15.52,3.4,030,9.8
2013-03-14,1019.2,22.1,19.9,18.4,16.6,82,78,0,3,0.1,4.51,2.4,090,33.8
2013-03-15,1021.3,22.3,19.2,17.7,14.8,76,69,,3,6.1,16.70,3.0,080,27.9
2013-03-16,1019.4,23.2,20.0,18.5,16.0,78,51,,0,5.8,15.18,2.8,060,21.4
2013-03-17,1013.7,23.4,21.2,19.0,18.8,86,82,,0,2.1,11.15,2.1,040,13.7
2013-03-18,1010.6,26.3,23.6,21.2,20.7,84,81,,0,3.5,13.22,2.6,240,8.5
2013-03-19,1010.8,27.6,24.3,22.4,22.0,88,86,18.2,0,0.4,5.64,2.9,190,14.8
2013-03-20,1012.1,28.3,25.1,23.5,21.5,81,70,0,1,4.2,14.90,2.5,200,11.2
2013-03-21,1013.8,23.8,20.8,19.0,19.0,90,85,0.8,15,,3.41,1.4,060,24.4
2013-03-22,1013.3,26.0,21.5,18.9,19.0,86,74,,8,6.8,17.56,2.7,060,16.5
2013-03-23,1011.5,26.2,23.3,21.3,20.1,83,78,,1,3.1,11.68,2.5,210,8.3
2013-03-24,1010.4,25.7,23.4,21.4,21.2,88,79,1.1,2,1.7,7.27,1.6,200,5.3
2013-03-25,1012.0,23.1,21.2,19.5,19.7,91,88,0.9,4,,3.20,1.2,100,31.1
2013-03-26,1011.4,19.8,19.0,18.4,18.4,97,90,13.6,1,,2.58,2.1,060,31.7
2013-03-27,1013.1,21.7,20.0,18.6,18.2,90,84,1.5,0,0.4,4.93,1.5,050,16.0
2013-03-28,1012.5,20.4,19.7,18.8,18.7,94,89,31.4,0,0.3,5.01,4.1,060,23.6
2013-03-29,1013.2,22.4,20.3,18.7,18.9,92,89,2.7,8,0.4,7.03,1.3,030,20.0
2013-03-30,1013.1,19.6,18.7,17.8,17.9,95,94,58.2,1,,1.42,4.8,080,39.8
2013-03-31,1014.5,21.0,19.7,19.0,18.8,94,88,1.0,0,0.2,4.80,0.8,070,26.6
2013-04-02,1014.0,22.5,21.1,20.0,19.9,93,86,13.3,1,0.1,4.74,1.1,040,16.9
2013-04-03,1012.0,20.0,19.1,18.2,17.6,91,90,9.2,9,0.3,5.09,0.6,070,35.2
2013-04-04,1007.8,20.2,19.3,18.5,18.6,96,88,0.5,4,,4.59,0.8,060,24.0
2013-04-05,1003.0,26.2,23.3,19.7,22.5,95,88,34.7,0,,1.40,1.3,240,21.5
2013-04-06,1008.0,25.0,20.4,17.1,16.0,77,79,36.8,0,2.7,8.09,3.9,020,35.8
2013-04-07,1013.0,19.0,17.4,15.2,10.9,66,77,,0,,7.86,2.6,020,29.8
2013-04-08,1013.0,19.5,18.8,18.0,14.7,77,87,0,2,,5.39,1.5,070,32.8
2013-04-09,1014.3,21.2,19.4,18.4,18.5,95,88,25.1,0,0.5,5.21,1.3,040,23.8
2013-04-10,1017.2,19.8,18.4,17.7,17.4,93,89,14.1,0,,2.83,0.5,040,25.0
2013-04-11,1017.7,18.4,17.3,16.0,15.4,89,88,13.8,0,,0.98,0.5,080,32.3
2013-04-12,1019.4,19.0,17.2,15.7,15.0,87,82,2.1,1,0.4,6.10,3.3,060,25.8
2013-04-13,1017.0,23.1,19.9,17.5,12.9,64,78,,0,5.1,16.90,2.3,090,19.3
2013-04-14,1013.6,24.3,21.6,19.7,15.6,69,61,,17,5.3,14.23,3.5,010,12.5
2013-04-15,1010.9,27.1,22.9,19.5,18.8,79,30,,22,10.8,22.61,3.8,060,10.5
2013-04-16,1008.9,25.2,22.8,21.0,21.0,89,73,0.4,5,,5.25,0.4,040,6.4
2013-04-17,1008.1,26.1,24.8,23.0,23.7,94,88,15.6,1,,2.83,0.3,210,14.0
2013-04-18,1008.5,27.8,25.5,24.2,23.9,91,85,8.2,0,0.9,7.88,1.8,220,13.8
2013-04-19,1009.0,28.1,25.2,21.7,23.9,93,86,8.9,0,0.8,10.75,2.3,230,14.7
2013-04-20,1011.0,25.4,22.7,20.8,21.4,92,82,12.2,0,3.8,15.32,3.7,040,17.3
2013-04-21,1014.1,23.9,22.0,20.4,20.0,88,87,0.3,1,0.3,6.86,2.4,090,31.6
2013-04-22,1015.5,20.5,19.8,18.9,18.0,89,88,1.0,9,,5.09,1.9,080,38.1
2013-04-23,1014.5,26.4,22.1,19.4,20.1,89,76,0.5,3,4.9,16.35,2.5,060,21.9
2013-04-24,1012.7,29.8,25.0,22.0,21.8,83,59,,0,6.4,18.55,3.3,040,7.7
2013-04-25,1011.1,30.6,26.0,23.1,23.0,85,74,30.3,0,6.9,20.52,6.9,220,10.2
2013-04-26,1013.0,23.5,22.1,21.1,19.1,84,87,2.9,0,0.1,4.23,1.8,080,32.8
2013-04-27,1012.8,24.2,21.5,20.5,17.2,77,88,0,9,0.6,12.06,2.5,070,35.7
2013-04-28,1012.8,23.4,22.1,20.7,20.1,89,88,0,12,,6.45,1.8,070,28.5
2013-04-29,1012.0,25.6,23.7,22.1,22.5,93,86,0,2,0.3,8.26,1.9,090,22.4
2013-04-30,1009.0,29.3,24.4,21.1,22.3,89,83,23.8,0,2.4,11.63,3.1,220,20.4
2013-05-02,1010.6,21.9,19.3,16.6,14.1,73,87,0.9,0,0.7,11.03,3.2,060,44.4
2013-05-03,1011.1,22.1,19.7,18.7,17.0,85,88,33.8,0,0.1,6.52,3.8,060,35.5
2013-05-04,1013.7,22.5,20.8,18.4,17.7,83,87,0,1,,6.65,1.0,060,27.0
2013-05-05,1014.5,24.1,22.1,20.8,19.8,87,86,0,0,0.2,9.40,2.1,060,20.3
2013-05-06,1013.2,23.7,22.4,21.3,20.8,91,87,0,4,,7.87,1.7,070,24.1
2013-05-07,1012.1,25.6,23.3,22.3,21.3,89,88,0,2,1.5,13.74,3.3,070,22.1
2013-05-08,1011.1,23.2,22.9,22.3,21.7,93,90,29.7,2,,2.64,3.2,070,30.4
2013-05-09,1010.0,29.2,25.2,22.8,23.6,91,78,31.3,1,5.2,17.45,3.9,090,13.3
2013-05-10,1008.2,28.6,25.0,23.4,23.5,91,77,23.4,0,1.4,8.02,5.3,070,8.8
2013-05-11,1006.6,28.9,25.6,23.0,22.6,84,69,0.1,7,6.9,18.82,1.6,240,10.0
2013-05-12,1007.8,26.5,24.7,24.1,23.3,92,86,1.4,2,1.8,10.56,2.4,040,13.0
2013-05-13,1007.6,29.9,26.0,23.9,23.8,88,73,0.2,4,7.6,21.30,3.7,050,13.2
2013-05-14,1006.5,28.8,26.2,25.0,24.6,91,72,0,0,3.9,14.87,3.1,130,17.3
2013-05-15,1005.2,31.0,28.4,25.9,25.7,85,81,0,0,1.3,10.75,3.5,200,25.9
2013-05-16,1005.5,30.0,27.6,24.7,24.9,86,83,5.4,0,,5.78,0.6,230,25.9
2013-05-17,1007.7,27.5,25.9,24.8,24.9,94,86,13.9,0,1.7,8.27,3.7,040,7.8
2013-05-18,1006.8,30.8,28.3,25.8,26.1,88,85,21.0,0,4.9,16.13,5.9,230,18.7
2013-05-19,1005.4,30.9,29.2,28.2,26.1,84,88,0.1,0,4.7,18.47,2.1,240,28.4
2013-05-20,1004.8,31.6,29.0,25.7,25.5,82,82,26.0,0,3.9,14.78,3.3,230,25.8
2013-05-21,1005.5,29.0,25.7,23.5,24.2,91,86,26.3,0,1.6,7.97,,060,11.5
2013-05-22,1006.1,26.2,24.8,23.4,23.9,95,90,230.8,0,,2.34,1.1,210,15.8
2013-05-23,1009.0,29.4,26.5,24.2,24.1,87,84,0,0,3.1,14.83,3.1,240,7.2
2013-05-24,1009.6,31.3,27.8,25.6,24.2,81,71,0,0,8.3,19.16,2.5,160,10.8
2013-05-25,1009.7,26.9,25.7,24.6,25.1,96,89,52.0,0,,4.71,2.0,140,17.4
2013-05-26,1007.6,29.7,27.8,25.5,25.3,87,85,11.3,0,1.4,8.61,3.4,220,26.8
